domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
accessibility,ctrl_cc_cloze_001,closed captions,control,cloze,Closed captions display,"The closed captioning feature allows you to display the text of the audio track in a separate window. This is useful for people who are hard of hearing or who have difficulty reading. The text is displayed in a window that is not visible to other people. The text is displayed in a window that is not visible to other people.

To display the closed captioning window:

  1. Click the Closed Captioning button in the toolbar.

    The closed captioning window appears.

  2",100,OLMo-2-0425-1B
accessibility,ctrl_contrast_cloze_001,color contrast,control,cloze,Color contrast is important because,it helps people with low vision see the text on the page. The contrast between the background and the text should be at least 4.5:1. The contrast between the background and the text should be at least 3.0:1. The contrast between the text and the background should be at least 2.0:1. The contrast between the text and the background should be at least 1.0:1. The contrast between the text and the background should be at,100,OLMo-2-0425-1B
accessibility,ctrl_title_cloze_001,page title,control,cloze,A page title describes,the content of the page. It is the first thing that a user sees when they visit your website. It is also the first thing that Google will see when it crawls your website. The title should be descriptive and should include the main keyword of the page. The title should be short and should not exceed 60 characters. The title should be unique for each page. The title should be in the HTML <title> tag. The title should be in the HTML <title> tag. The,100,OLMo-2-0425-1B
accessibility,ctrl_cc_direct_001,closed captions,control,direct_question,What are closed captions?,"Closed captions are a text-based alternative to the audio track. They are displayed on the screen and are synchronized with the video. They are used by people who are deaf or hard of hearing, or who have a disability that prevents them from hearing the audio track. Closed captions are also used by people who are watching the video with the sound turned off, or who are watching the video in a noisy environment. 

Closed captions are also used by people who are watching the video with the sound",100,OLMo-2-0425-1B
accessibility,ctrl_contrast_direct_001,color contrast,control,direct_question,What is color contrast?,"The term color contrast refers to the relationship between the colors of an image. The contrast between the colors of an image is determined by the brightness of the colors. The brighter the colors, the higher the contrast. The contrast between the colors of an image is also determined by the color saturation. The higher the saturation, the higher the contrast. The contrast between the colors of an image is also determined by the color intensity. The higher the intensity, the higher the contrast. The contrast between the",100,OLMo-2-0425-1B
accessibility,ctrl_title_direct_001,page title,control,direct_question,What is a page title?,"How do I create one?

How do I create a page title?

To create a page title, click on the title bar at the top of the page. Then, type in the title of the page you want to create. You can also click on the title bar and type in the title of the page. You can also click on the title bar and type in the title of the page. You can also click on the title bar and type in the title of the page. You can also",100,OLMo-2-0425-1B
accessibility,ctrl_cc_instruction_001,closed captions,control,instruction,Explain closed captions to a web developer.,"I’m not sure if this is a good idea or not, but I’m going to try it anyway. I’m going to try to explain closed captions to a web developer. I’m going to try to explain why they are important, and why they are not a good idea to implement. I’m going to try to explain why they are not a good idea to implement, and why they are a good idea to implement. I’m going to try to explain why they are a good",100,OLMo-2-0425-1B
accessibility,ctrl_contrast_instruction_001,color contrast,control,instruction,Explain color contrast to a web developer.,This is a very important topic for web designers and developers. The color contrast is the difference between the lightest and the darkest color. The color contrast is important because it helps the user to read the text and understand the content. The color contrast is also important for the accessibility of the website. The color contrast is measured in terms of the difference between the lightest and the darkest color. The color contrast is measured in terms of the difference between the lightest and the darkest color. The color contrast,100,OLMo-2-0425-1B
accessibility,ctrl_title_instruction_001,page title,control,instruction,Explain page titles to a web developer.,"I’m not sure if this is a good idea or not, but I’m going to try it anyway. I’m going to explain page titles to a web developer. I’m going to explain what they are, why they’re important, and how to use them. I’m going to explain how to write good page titles. I’m going to explain how to write bad page titles. I’m going to explain how to write good page titles for your website. I’m going to explain",100,OLMo-2-0425-1B
accessibility,ctrl_cc_evaluative_001,closed captions,control,evaluative,A video without closed captions is not accessible because,"it is not accessible to people who are deaf or hard of hearing. The law requires that all video content be accessible to people who are deaf or hard of hearing. This means that the video must be captioned, and that the captions must be synchronized with the video. Closed captions are a text-based alternative to audio. They are displayed on the screen and are synchronized with the video. Closed captions are also known as closed circuit television (CCTV) or closed circuit television (CCTV).",100,OLMo-2-0425-1B
accessibility,ctrl_contrast_evaluative_001,color contrast,control,evaluative,Text with low color contrast is not accessible because,it is not legible. This is a violation of the Web Content Accessibility Guidelines (WCAG) 2.0. The text should be at least 3.0 contrast ratio. The text should be at least 3.0 contrast ratio. The text should be at least 3.0 contrast ratio. The text should be at least 3.0 contrast ratio. The text should be at least 3.0 contrast ratio. The text should be at least 3.0,100,OLMo-2-0425-1B
accessibility,ctrl_title_evaluative_001,page title,control,evaluative,A web page without a title is not accessible because,it is not discoverable. It is not discoverable because it is not accessible. It is not accessible because it is not accessible. It is not accessible because it is not accessible. It is not accessible because it is not accessible. It is not accessible because it is not accessible. It is not accessible because it is not accessible. It is not accessible because it is not accessible. It is not accessible because it is not accessible. It is not accessible because it is not accessible. It is not,100,OLMo-2-0425-1B
accessibility,ctrl_cc_scenario_001,closed captions,control,scenario,"A deaf user is watching a video on a website. Without closed captions, the user","can’t understand what’s being said. The user can’t understand the video, and the user can’t understand the video, and the user can’t understand the video, and the user can’t understand the video, and the user can’t understand the video, and the user can’t understand the video, and the user can’t understand the video, and the user can’t understand the video, and the user can’t understand the video, and the user can’t understand the video, and the user",100,OLMo-2-0425-1B
accessibility,ctrl_contrast_scenario_001,color contrast,control,scenario,A low vision user visits a website with poor color contrast. The user,"is unable to read the text and is unable to find the information they need. The user is frustrated and leaves the website.

Low vision users are often frustrated when they visit websites that are not designed with them in mind. The lack of contrast between text and background colors can make it difficult for low vision users to read the text. The lack of contrast between text and background colors can also make it difficult for low vision users to find the information they need.

Low vision users often have trouble reading text on",100,OLMo-2-0425-1B
accessibility,ctrl_title_scenario_001,page title,control,scenario,A screen reader user navigates to a web page with no title. The user,can navigate to the page by using the tab key. The user can also use the arrow keys to move through the page. The user can also use the space bar to move to the next or previous page. The user can also use the enter key to go to the next or previous page. The user can also use the up arrow key to go to the top of the page and the down arrow key to go to the bottom of the page. The user can also use the left arrow key to,100,OLMo-2-0425-1B
accessibility,ctrl_bicycle_cloze_001,bicycle,control,cloze,A bicycle is used for,transportation. Bicycle is a two wheeled vehicle that is propelled by the rider's legs. It is a vehicle that is used for transportation. It is a vehicle that is used for transportation. It is a vehicle that is used for transportation. It is a vehicle that is used for transportation. It is a vehicle that is used for transportation. It is a vehicle that is used for transportation. It is a vehicle that is used for transportation. It is a vehicle that is used for transportation. It is,100,OLMo-2-0425-1B
accessibility,ctrl_bicycle_direct_001,bicycle,control,direct_question,What is a bicycle?,A bicycle is a vehicle that is propelled by the rider. It is a vehicle that is propelled by the rider. It is a vehicle that is propelled by the rider. It is a vehicle that is propelled by the rider. It is a vehicle that is propelled by the rider. It is a vehicle that is propelled by the rider. It is a vehicle that is propelled by the rider. It is a vehicle that is propelled by the rider. It is a vehicle that is propelled by the rider.,100,OLMo-2-0425-1B
accessibility,ctrl_bicycle_instruction_001,bicycle,control,instruction,Explain bicycles to a web developer.,"I’m not a web developer, but I’m a cyclist. I’m also a web developer. I’m a cyclist. I’m a web developer. I’m a cyclist. I’m a web developer. I’m a cyclist. I’m a web developer. I’m a cyclist. I’m a web developer. I’m a cyclist. I’m a web developer. I’m a cyclist. I’m a web developer. I’m a cyclist. I’m a web developer. I",100,OLMo-2-0425-1B
accessibility,ctrl_bicycle_evaluative_001,bicycle,control,evaluative,A bicycle without brakes is not safe because,it can be easily lost or stolen. The brakes are the most important safety feature of a bicycle. They are designed to stop the bicycle quickly and safely. The brakes are also designed to slow the bicycle down so that it can be stopped safely. The brakes are also designed to stop the bicycle quickly and safely. The brakes are also designed to slow the bicycle down so that it can be stopped safely. The brakes are also designed to stop the bicycle quickly and safely. The brakes are also designed to stop,100,OLMo-2-0425-1B
accessibility,ctrl_bicycle_scenario_001,bicycle,control,scenario,"A child is riding a bicycle on a busy street. Without a helmet, the child","is at risk of serious injury or death. The child is also at risk of serious injury or death if the bicycle is involved in a collision with a motor vehicle. The child is also at risk of serious injury or death if the bicycle is involved in a collision with a stationary object, such as a parked car or a tree. The child is also at risk of serious injury or death if the bicycle is involved in a collision with another bicycle.

The child is also at risk of serious injury or death",100,OLMo-2-0425-1B
