prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
ctrl_contrast_cloze_001,color contrast,control,cloze,Color contrast is important because,"it helps people with low vision to see and understand content. It also helps people with color blindness to distinguish between colors. In addition, color contrast makes content more readable and accessible for everyone.

There are a few different ways to check color contrast. One way is to use a color contrast checker tool. These tools allow you to enter the color values of your text and background, and they will tell you whether or not the contrast is sufficient. Another way to check color contrast is to use a color wheel",100,OLMo-2-1124-13B
ctrl_title_cloze_001,page title,control,cloze,A page title describes,"the content of a page. It is the first thing that a user sees when they open a page. It is also the first thing that a search engine sees when it crawls a page. A good page title should be descriptive and concise. It should also be unique, as search engines use page titles to distinguish between different pages.

A page title is typically displayed at the top of a browser window, and it is also used as the title of a page in search engine results pages (SERPs",100,OLMo-2-1124-13B
ctrl_cc_direct_001,closed captions,control,direct_question,What are closed captions?,"Closed captions are text versions of the audio content of a video. They are intended for people who are deaf or hard of hearing. Closed captions are usually displayed at the bottom of the screen, but they can also be displayed in a separate window. They can be turned on or off by the viewer.

What are the benefits of closed captions? Closed captions can help people who are deaf or hard of hearing to understand the audio content of a video. They can also help people who are learning a new language",100,OLMo-2-1124-13B
ctrl_contrast_direct_001,color contrast,control,direct_question,What is color contrast?,"Color contrast is the difference in light between two colors. The greater the difference, the more contrast there is between the two colors. 

Why is color contrast important? 

Color contrast is important because it helps people with low vision see and understand content. 

What is the difference between color contrast and color blindness? 

Color blindness is a condition where a person cannot see certain colors. Color contrast is the difference in light between two colors. 

What is the difference between",100,OLMo-2-1124-13B
ctrl_title_direct_001,page title,control,direct_question,What is a page title?,A page title is the title of a page. It is the text that appears at the top of the browser window when you are viewing a page. It is also the text that appears in the title bar of the browser window when you are viewing a page. The page title is also the text that appears in the title bar of the browser window when you are viewing a page. The page title is also the text that appears in the title bar of the browser window when you are viewing a page.,100,OLMo-2-1124-13B
ctrl_cc_instruction_001,closed captions,control,instruction,Explain closed captions to a web developer.,What are the different types of closed captions? What are the benefits of closed captions? What are the drawbacks of closed captions? What are the different types of closed captions? What are the benefits of closed captions? What are the drawbacks of closed captions? What are the different types of closed captions? What are the benefits of closed captions? What are the drawbacks of closed captions? What are the different types of closed captions? What are the benefits of closed captions? What are the drawbacks of closed captions?,100,OLMo-2-1124-13B
ctrl_contrast_instruction_001,color contrast,control,instruction,Explain color contrast to a web developer.,What is the difference between a color contrast ratio of 1.4:1 and 4.5:1? What is the difference between a color contrast ratio of 1.4:1 and 1.5:1? What is the difference between a color contrast ratio of 1.4:1 and 1.4:1.01? What is the difference between a color contrast ratio of 1.4:1 and 1.4:1.1?,100,OLMo-2-1124-13B
ctrl_title_instruction_001,page title,control,instruction,Explain page titles to a web developer.,"Page titles are the most important part of a web page. They are the first thing that a search engine sees when it crawls a page. They are also the first thing that a user sees when they click on a link to a page. Page titles should be descriptive and unique. They should also be short and to the point. 

What is the difference between a web page and a web site? 

A web page is a single document that can be viewed in a web",100,OLMo-2-1124-13B
ctrl_cc_evaluative_001,closed captions,control,evaluative,A video without closed captions is not accessible because,"it is not accessible to people who are deaf or hard of hearing. Closed captions are a text version of the audio content of a video. They are synchronized with the video so that people who are deaf or hard of hearing can read the text on the screen while they are watching the video. Closed captions are also helpful for people who are learning English as a second language, or for people who are watching a video in a noisy environment.

There are a few different ways to add closed captions to a video",100,OLMo-2-1124-13B
ctrl_contrast_evaluative_001,color contrast,control,evaluative,Text with low color contrast is not accessible because,"it is difficult to read. The contrast ratio between the text and the background should be at least 4.5:1 for normal text and 3:1 for large text (18 point or 14 point bold). Large text is defined as text that is at least 14 point or bold 16 point. The contrast ratio is the relative luminance of the text and the background. Relative luminance is defined as the ratio of the red, green, and blue values of the color.",100,OLMo-2-1124-13B
ctrl_title_evaluative_001,page title,control,evaluative,A web page without a title is not accessible because,"it is not possible to determine the content of the page. The title should be unique and descriptive. The title is the first thing a screen reader will read out. It is also the text that is used in the browser tab for the page. The title should be 64 to 72 characters long. The title should be the first element in the head section of the page.

The title should be unique for each page. It should describe the content of the page. It should not be the same",100,OLMo-2-1124-13B
ctrl_cc_scenario_001,closed captions,control,scenario,"A deaf user is watching a video on a website. Without closed captions, the user","will not be able to understand the video. With closed captions, the user will be able to understand the video.

A blind user is listening to a podcast. Without an audio transcript, the user will not be able to understand the podcast. With an audio transcript, the user will be able to understand the podcast.

A user with a cognitive disability is reading an article. Without a clear writing style, the user will have difficulty understanding the article. With a clear writing style, the user will be able",100,OLMo-2-1124-13B
ctrl_contrast_scenario_001,color contrast,control,scenario,A low vision user visits a website with poor color contrast. The user,"has a hard time reading the text on the page. The user increases the text size to make it easier to read. The text becomes larger, but the background color is still too light. The user is unable to read the text.

A low vision user visits a website with poor color contrast. The user has a hard time reading the text on the page. The user increases the text size to make it easier to read. The text becomes larger, but the background color is still too light. The",100,OLMo-2-1124-13B
ctrl_title_scenario_001,page title,control,scenario,A screen reader user navigates to a web page with no title. The user,"will hear the title of the page as “Untitled” or “No Title.” This is not a good user experience. The user will not know what the page is about. The user will have to spend time listening to the page to figure out what it is about. This is not a good user experience.

A screen reader user navigates to a web page with a title. The user will hear the title of the page as “Web Accessibility.” The user will know what the page is about.",100,OLMo-2-1124-13B
ctrl_bicycle_cloze_001,bicycle,control,cloze,A bicycle is used for,transportation. A bicycle is a vehicle. A bicycle is a machine. A bicycle is a toy. A bicycle is a sport. A bicycle is a hobby. A bicycle is a form of exercise. A bicycle is a form of recreation. A bicycle is a form of competition. A bicycle is a form of transportation. A bicycle is a vehicle. A bicycle is a machine. A bicycle is a toy. A bicycle is a sport. A bicycle is a hobby. A bicycle is a form of,100,OLMo-2-1124-13B
ctrl_bicycle_direct_001,bicycle,control,direct_question,What is a bicycle?,"A bicycle is a vehicle that has two wheels, a seat, and handlebars. It is powered by the rider's legs. Bicycles are used for transportation, recreation, and sport. They are a popular mode of transportation in many parts of the world.

What is a bicycle? A bicycle is a vehicle that has two wheels, a seat, and handlebars. It is powered by the rider's legs. Bicycles are used for transportation, recreation, and sport. They are a",100,OLMo-2-1124-13B
ctrl_bicycle_instruction_001,bicycle,control,instruction,Explain bicycles to a web developer.,,100,OLMo-2-1124-13B
ctrl_bicycle_evaluative_001,bicycle,control,evaluative,A bicycle without brakes is not safe because,"it can cause accidents. It is important to have brakes on your bicycle so that you can stop quickly and safely. Brakes are also important for controlling your speed and for stopping at red lights and stop signs.

There are many different types of brakes, but the most common type is the rim brake. Rim brakes work by squeezing the brake pads against the rim of the wheel. This creates friction, which slows down the wheel and stops the bike.

Another type of brake is the disc brake. Disc brakes",100,OLMo-2-1124-13B
ctrl_bicycle_scenario_001,bicycle,control,scenario,"A child is riding a bicycle on a busy street. Without a helmet, the child","is at risk of a head injury. The child is also at risk of a head injury if he or she is wearing a helmet that is not properly fitted. A helmet that is too large or too small can be just as dangerous as not wearing a helmet at all. A properly fitted helmet should be snug, but not too tight. It should sit level on the head and not tilt forward or backward. The straps should be adjusted so that they form a ""V"" shape under the chin. The",100,OLMo-2-1124-13B
