prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
ctrl_cc_direct_001,closed captions,control,direct_question,What are closed captions?,"Closed captions are text versions of the audio portion of a video. They are displayed on the screen and can be turned on or off by the viewer. Closed captions are useful for people who are deaf or hard of hearing, but they can also be helpful for people who are learning English or who are watching a video in a noisy environment.

How do I add closed captions to my video?

There are a few different ways to add closed captions to your video. One way is to use a captioning service",100,OLMo-2-1124-7B
ctrl_contrast_direct_001,color contrast,control,direct_question,What is color contrast?,"Color contrast is the difference in color between the text and the background. The higher the contrast, the easier it is to read. 

What is the WCAG color contrast ratio? 

The WCAG color contrast ratio is a measure of the difference in color between the text and the background. The higher the ratio, the easier it is to read. 

What is the WCAG color contrast checker? 

The WCAG color contrast checker is a tool that can be used",100,OLMo-2-1124-7B
ctrl_title_direct_001,page title,control,direct_question,What is a page title?,A page title is the title of a web page. It is the text that appears in the title bar of your browser window. It is also the text that appears in the search results when you search for a page. Page titles are important because they help people find your web page. They also help search engines understand what your page is about. Page titles should be short and descriptive. They should also be unique. This means that no other page on your site should have the same page title. Page,100,OLMo-2-1124-7B
ctrl_cc_instruction_001,closed captions,control,instruction,Explain closed captions to a web developer.,"Closed captions are text that is displayed on a video to describe what is happening in the video. Closed captions are not always visible, but can be turned on by the viewer. Closed captions are usually displayed in a box at the bottom of the screen. 

Explain the difference between closed captions and subtitles. 

Closed captions are text that is displayed on a video to describe what is happening in the video. Subtitles are text that is displayed on a video to describe what is being",100,OLMo-2-1124-7B
ctrl_contrast_instruction_001,color contrast,control,instruction,Explain color contrast to a web developer.,"Color contrast is the difference in color between text and its background. The higher the contrast, the easier it is to read. 

What is the difference between RGB and CMYK? 

RGB is an additive color model that uses red, green, and blue light to create colors. CMYK is a subtractive color model that uses cyan, magenta, yellow, and black ink to create colors. 

What is the difference between a vector and a raster image?",100,OLMo-2-1124-7B
ctrl_title_instruction_001,page title,control,instruction,Explain page titles to a web developer.,"The title tag is one of the most important elements of a web page. It is the first thing that a search engine sees when it crawls a page. It is also the first thing that a user sees when they visit a page. The title tag should be descriptive and relevant to the content of the page. It should also be unique for each page on the site. 

The title tag is also used by search engines to determine the relevance of a page to a particular query.",100,OLMo-2-1124-7B
ctrl_cc_evaluative_001,closed captions,control,evaluative,A video without closed captions is not accessible because,"it is not possible to understand the content of the video without the audio. This is a problem for people who are deaf or hard of hearing, or who are in a situation where they cannot hear the audio. For example, a person who is in a noisy environment, such as a busy street, or a person who is in a quiet environment, such as a library, may not be able to hear the audio. A person who is using a mobile device may not be able to hear the audio",100,OLMo-2-1124-7B
ctrl_contrast_evaluative_001,color contrast,control,evaluative,Text with low color contrast is not accessible because,"it is difficult for people with low vision to read. The contrast ratio is the difference between the color of the text and the color of the background. The contrast ratio should be at least 4.5:1 for normal text and 3:1 for large text. Large text is text that is 18 points or larger, or 14 points or larger if bold. The contrast ratio is calculated by dividing the luminosity of the text color by the luminosity of the background color. The",100,OLMo-2-1124-7B
ctrl_title_evaluative_001,page title,control,evaluative,A web page without a title is not accessible because,it is not possible to identify the page. The title is the first thing that a user sees when they open a web page. It is also the first thing that a search engine sees when it crawls a web page. The title is the most important element of a web page. It is the first thing that a user sees when they open a web page. It is also the first thing that a search engine sees when it crawls a web page. The title is the most important element of,100,OLMo-2-1124-7B
ctrl_cc_scenario_001,closed captions,control,scenario,"A deaf user is watching a video on a website. Without closed captions, the user","is unable to understand the content of the video. The user is unable to access the information on the website.

A blind user is trying to navigate a website. The user is unable to use the website because the website does not have a text alternative for the images.

A user is trying to navigate a website. The user is unable to use the website because the website does not have a text alternative for the images.

A user is trying to navigate a website. The user is unable to use the website",100,OLMo-2-1124-7B
ctrl_contrast_scenario_001,color contrast,control,scenario,A low vision user visits a website with poor color contrast. The user,"is unable to read the text on the page. The user is unable to use the website.

A low vision user visits a website with good color contrast. The user is able to read the text on the page. The user is able to use the website.

A low vision user visits a website with poor color contrast. The user is unable to read the text on the page. The user is unable to use the website.

A low vision user visits a website with good color contrast. The user is",100,OLMo-2-1124-7B
ctrl_title_scenario_001,page title,control,scenario,A screen reader user navigates to a web page with no title. The user,"is presented with a list of links on the page. The user navigates to the first link, which is a link to a page with a title. The user navigates to the second link, which is a link to a page with a title. The user navigates to the third link, which is a link to a page with a title. The user navigates to the fourth link, which is a link to a page with a title. The user navigates to the fifth link,",100,OLMo-2-1124-7B
ctrl_bicycle_cloze_001,bicycle,control,cloze,A bicycle is used for,"transportation, and it is a good way to exercise. It is also good for the environment. It doesn't pollute the air like cars and buses. It is cheap, too. You don't need to pay a lot of money to fix it. You can often find it in the garage or in the yard. It is easy to learn how to ride a bicycle. You can learn it in a short time. Riding a bicycle is also a good way to travel. You can ride along a",100,OLMo-2-1124-7B
ctrl_bicycle_direct_001,bicycle,control,direct_question,What is a bicycle?,"A bicycle is a vehicle that is propelled by the rider. It has two wheels, two pedals, and a seat. It is a popular form of transportation in many countries. It is also a popular form of exercise. It is a great way to get around town and get some exercise. It is also a great way to get around town and get some exercise.

What is a bicycle? A bicycle is a vehicle that is propelled by the rider. It has two wheels, two pedals, and a",100,OLMo-2-1124-7B
ctrl_bicycle_instruction_001,bicycle,control,instruction,Explain bicycles to a web developer.,"Explain the difference between a bicycle and a motorcycle to a web developer. 

Explain the difference between a bicycle and a motorcycle to a web developer. 

Explain the difference between a bicycle and a motorcycle to a web developer. 

Explain the difference between a bicycle and a motorcycle to a web developer. 

Explain the difference between a bicycle and a motorcycle to a web developer. 

Explain the difference between a bicycle and a motorcycle to a web",100,OLMo-2-1124-7B
ctrl_bicycle_evaluative_001,bicycle,control,evaluative,A bicycle without brakes is not safe because,it is not possible to stop it. The brakes are used to slow down the bicycle and to stop it. There are two main types of brakes: the hand brake and the foot brake. The hand brake is the most common type of brake. It is operated by a lever on the handlebars. The foot brake is operated by the rider's foot. It is used to slow down the bicycle and to stop it. The hand brake is the most common type of brake. It is operated by a,100,OLMo-2-1124-7B
ctrl_bicycle_scenario_001,bicycle,control,scenario,"A child is riding a bicycle on a busy street. Without a helmet, the child",is at risk of serious injury or death. The child is not wearing a helmet because the child does not know the risks of not wearing a helmet. The child is not wearing a helmet because the child does not know how to put on a helmet. The child is not wearing a helmet because the child does not know that a helmet is available. The child is not wearing a helmet because the child does not know that a helmet is necessary. The child is not wearing a helmet because the child does not,100,OLMo-2-1124-7B
