domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
accessibility,ctrl_title_direct_001,page title,control,direct_question,What is a page title?,"A page title is a short description of the page. It is used to identify the page to the user.

A page title is not a page title.

A page title is not a page title.

A page title is not a page title.

A page title is not a page title.

A page title is not a page title.

A page title is not a page title.

A page title is not a page title",100,gpt2-medium
accessibility,ctrl_cc_instruction_001,closed captions,control,instruction,Explain closed captions to a web developer.,A web developer is someone who uses a web browser to create web pages. They are often web developers who are passionate about web development. They are also web developers who are passionate about the web. They are web developers who are passionate about the web. They are web developers who are passionate about the web. They are web developers who are passionate about the web. They are web developers who are passionate about the web. They are web developers who are passionate about the web. They are web developers,100,gpt2-medium
accessibility,ctrl_contrast_instruction_001,color contrast,control,instruction,Explain color contrast to a web developer.,Color contrast is a fundamental aspect of web design. It's the difference between a dark background and a light background. It's the difference between a dark background and a light background. It's the difference between a dark background and a light background. It's the difference between a dark background and a light background. It's the difference between a dark background and a light background. It's the difference between a dark background and a light background. It's the difference between a dark background and a,100,gpt2-medium
accessibility,ctrl_title_instruction_001,page title,control,instruction,Explain page titles to a web developer.,"This is a simple example of how to use the HTML5 element.

<!DOCTYPE html> <html> <head> <title>Explain page titles to a web developer</title> </head> <body> <div id=""page""> <h1>Explain page titles to a web developer</h1> <p>This is a simple example of how to use the HTML5 element. </p> </div> </body>",100,gpt2-medium
accessibility,ctrl_cc_evaluative_001,closed captions,control,evaluative,A video without closed captions is not accessible because,"it is not in the public domain.

The video is available for viewing on YouTube.

The video is available for viewing on YouTube.

The video is available for viewing on YouTube.

The video is available for viewing on YouTube.

The video is available for viewing on YouTube.

The video is available for viewing on YouTube.

The video is available for viewing on YouTube.

The video is available for viewing on YouTube.

The video",100,gpt2-medium
accessibility,ctrl_contrast_evaluative_001,color contrast,control,evaluative,Text with low color contrast is not accessible because,"of the low contrast of the text.

The text is not readable because of the low contrast of the text.

The text is not readable because of the low contrast of the text.

The text is not readable because of the low contrast of the text.

The text is not readable because of the low contrast of the text.

The text is not readable because of the low contrast of the text.

The text is not readable because of the low contrast",100,gpt2-medium
accessibility,ctrl_title_evaluative_001,page title,control,evaluative,A web page without a title is not accessible because,"it does not have a title.

A web page with a title is accessible because it has a title.

A web page with a title is not accessible because it does not have a title.

A web page with a title is not accessible because it does not have a title.

A web page with a title is not accessible because it does not have a title.

A web page with a title is not accessible because it does not have a title.",100,gpt2-medium
accessibility,ctrl_cc_scenario_001,closed captions,control,scenario,"A deaf user is watching a video on a website. Without closed captions, the user","is unable to understand what is being said.

The user is watching a video on a website. Without closed captions, the user is unable to understand what is being said.

A deaf user is watching a video on a website. Without closed captions, the user is unable to understand what is being said.

A deaf user is watching a video on a website. Without closed captions, the user is unable to understand what is being said.

A deaf user",100,gpt2-medium
accessibility,ctrl_contrast_scenario_001,color contrast,control,scenario,A low vision user visits a website with poor color contrast. The user,is presented with a black background and a white text box. The user clicks on the text box and the website displays a white background. The user then clicks on the text box again and the website displays a black background. The user then clicks on the text box again and the website displays a white background. The user then clicks on the text box again and the website displays a black background. The user then clicks on the text box again and the website displays a white background. The user then clicks on,100,gpt2-medium
accessibility,ctrl_title_scenario_001,page title,control,scenario,A screen reader user navigates to a web page with no title. The user,is presented with a list of links to other web pages. The user clicks on one of the links and is presented with a list of links to other web pages. The user clicks on one of the links and is presented with a list of links to other web pages. The user clicks on one of the links and is presented with a list of links to other web pages. The user clicks on one of the links and is presented with a list of links to other web pages. The user clicks on,100,gpt2-medium
accessibility,ctrl_bicycle_cloze_001,bicycle,control,cloze,A bicycle is used for,"transportation in the city of Wuhan, Hubei province, China, on May 15, 2016. (Photo: Xinhua, Getty Images)

China's bicycle industry is booming, with the country's top bicycle maker, Shimano, reporting a record $1.2 billion in sales in 2016, according to the company's annual report.

The report, released Wednesday, showed that Shimano's sales rose by more than 50% year-over-year to $1",100,gpt2-medium
accessibility,ctrl_bicycle_direct_001,bicycle,control,direct_question,What is a bicycle?,A bicycle is a vehicle that is designed to travel on a road. It is a vehicle that is designed to travel on a road. It is a vehicle that is designed to travel on a road. It is a vehicle that is designed to travel on a road. It is a vehicle that is designed to travel on a road. It is a vehicle that is designed to travel on a road. It is a vehicle that is designed to travel on a road. It is a vehicle that is,100,gpt2-medium
accessibility,ctrl_bicycle_instruction_001,bicycle,control,instruction,Explain bicycles to a web developer.,"I'm a web developer, and I'm trying to explain to a web developer how to use a bicycle. I'm not sure how to do this, but I'm trying.

I'm not sure how to do this, but I'm trying. I'm not sure how to do this, but I'm trying.

I'm not sure how to do this, but I'm trying. I'm not sure how to do this, but I'm trying.",100,gpt2-medium
accessibility,ctrl_bicycle_evaluative_001,bicycle,control,evaluative,A bicycle without brakes is not safe because,"it is not designed to handle the force of braking.

The bicycle is designed to handle the force of braking. The bicycle is designed to handle the force of braking.

The bicycle is designed to handle the force of braking. The bicycle is designed to handle the force of braking.

The bicycle is designed to handle the force of braking. The bicycle is designed to handle the force of braking.

The bicycle is designed to handle the force of braking. The bicycle is designed",100,gpt2-medium
accessibility,ctrl_bicycle_scenario_001,bicycle,control,scenario,"A child is riding a bicycle on a busy street. Without a helmet, the child","is at risk of being struck by a car.

The child is riding on a bicycle with a helmet on. The child is wearing a bicycle helmet. The child is wearing a bicycle helmet. The child is wearing a bicycle helmet. The child is wearing a bicycle helmet. The child is wearing a bicycle helmet. The child is wearing a bicycle helmet. The child is wearing a bicycle helmet. The child is wearing a bicycle helmet. The child is wearing a bicycle helmet. The child is wearing",100,gpt2-medium
