prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
ctrl_contrast_direct_001,color contrast,control,direct_question,What is color contrast?,"Color contrast is the difference between the foreground and background colors. 

What is color contrast ratio? 

The color contrast ratio is the ratio of the luminance of the foreground color to the luminance of the background color. 

What is the color contrast ratio formula? 

The color contrast ratio formula is: 

Color contrast ratio = (Luminance of foreground color) / (Luminance of background color) 

What is the color contrast ratio formula for",100,OLMo-2-1124-13B
ctrl_title_direct_001,page title,control,direct_question,What is a page title?,A page title is the title of a page. It is the first thing that appears in the tab of a browser. It is the first thing that appears in the search results. It is the first thing that appears in the bookmarks. It is the first thing that appears in the history. It is the first thing that appears in the favorites. It is the first thing that appears in the back button. It is the first thing that appears in the forward button. It is the first thing that appears,100,OLMo-2-1124-13B
ctrl_cc_instruction_001,closed captions,control,instruction,Explain closed captions to a web developer.,"Closed captions are a text version of the audio content on a video. They are used by people who are deaf or hard of hearing, or who have difficulty hearing. 

Closed captions are also used by people who are watching videos in a noisy environment, or who are watching videos in a place where they can’t hear the audio. 

Closed captions are also used by people who are learning a new language, or who are learning to read. 

Closed captions are also used by",100,OLMo-2-1124-13B
ctrl_contrast_instruction_001,color contrast,control,instruction,Explain color contrast to a web developer.,"Color contrast is the difference between the foreground and background colors. It is measured in a ratio of the luminance of the foreground color to the luminance of the background color. The contrast ratio is the ratio of the luminance of the foreground color to the luminance of the background color. 

The contrast ratio is measured in a ratio of the luminance of the foreground color to the luminance of the background color. The contrast ratio is the ratio of the luminance of the foreground",100,OLMo-2-1124-13B
ctrl_title_instruction_001,page title,control,instruction,Explain page titles to a web developer.,"Page titles are the text that appears in the tab of a browser window. They are also the text that appears in the search results when a user searches for a specific keyword. 

Page titles are important because they are the first thing a user sees when they click on a link. They are also the first thing a user sees when they search for a specific keyword. 

Page titles should be concise and descriptive. They should be no more than 70 characters long. 

Ex",100,OLMo-2-1124-13B
ctrl_cc_evaluative_001,closed captions,control,evaluative,A video without closed captions is not accessible because,"it is not accessible to people who are deaf or hard of hearing. Closed captions are a text version of the audio in a video. They are usually displayed at the bottom of the screen. Closed captions are also called subtitles.

Video Description

Video description is a text version of the visual information in a video. It is usually read by a narrator. Video description is also called audio description.

Video Description Example

Video Description Example

Video Description Example

Video Description Example

Video Description Example

Video Description",100,OLMo-2-1124-13B
ctrl_contrast_evaluative_001,color contrast,control,evaluative,Text with low color contrast is not accessible because,it is not readable. The text should have a contrast ratio of at least 4:1. The contrast ratio is the difference between the luminance of the text and the background. The contrast ratio is calculated by dividing the luminance of the text by the luminance of the background. The contrast ratio is calculated by dividing the luminance of the text by the luminance of the background. The contrast ratio is calculated by dividing the luminance of the text by the luminance of the background.,100,OLMo-2-1124-13B
ctrl_title_evaluative_001,page title,control,evaluative,A web page without a title is not accessible because,it does not have a title. A web page without a title is not accessible because it does not have a title. A web page without a title is not accessible because it does not have a title. A web page without a title is not accessible because it does not have a title. A web page without a title is not accessible because it does not have a title. A web page without a title is not accessible because it does not have a title. A web page without a title is not,100,OLMo-2-1124-13B
ctrl_cc_scenario_001,closed captions,control,scenario,"A deaf user is watching a video on a website. Without closed captions, the user","cannot understand the video. With closed captions, the user can understand the video.

Closed captions are a form of transcription. They are a written version of the audio content. They are used to make audio content accessible to deaf and hard of hearing users.

Closed captions are also known as subtitles. They are not the same as subtitles. Subtitles are used to translate the audio content into another language. Closed captions are used to make the audio content accessible to deaf and hard of hearing users.

Closed captions are",100,OLMo-2-1124-13B
ctrl_contrast_scenario_001,color contrast,control,scenario,A low vision user visits a website with poor color contrast. The user,"cannot read the text on the page and cannot navigate the site. The user cannot find the information they are looking for and leaves the site.

A high vision user visits the same website. The user can read the text on the page and can navigate the site. The user can find the information they are looking for and stays on the site.

The user with low vision is not able to access the information on the site. The user with high vision is able to access the information on the site.

The",100,OLMo-2-1124-13B
ctrl_title_scenario_001,page title,control,scenario,A screen reader user navigates to a web page with no title. The user,"presses the space bar to read the page. The screen reader reads the page title as ""Page Title"". The user presses the space bar again to read the page title. The screen reader reads the page title as ""Page Title"". The user presses the space bar again to read the page title. The screen reader reads the page title as ""Page Title"". The user presses the space bar again to read the page title. The screen reader reads the page title as ""Page Title"". The user presses the",100,OLMo-2-1124-13B
ctrl_bicycle_cloze_001,bicycle,control,cloze,A bicycle is used for,"transportation, for recreation, for sport, for the enjoyment of the scenery, and for the pleasure of the ride. It is a means of locomotion that is not only healthy but also a great deal of fun. It is a means of locomotion that is not only healthy but also a great deal of fun. It is a means of locomotion that is not only healthy but also a great deal of fun. It is a means of locomotion that is not only healthy but also a great deal",100,OLMo-2-1124-13B
ctrl_bicycle_direct_001,bicycle,control,direct_question,What is a bicycle?,"A bicycle is a machine with two wheels, a seat, and a handlebar. It is propelled by the rider, who sits on the seat and pedals the bicycle with his or her feet. The bicycle is a very popular form of transportation in many countries around the world. It is also used for recreation, as a means of exercise, and as a hobby.

Bicycles are made of many different materials, including steel, aluminum, and plastic. The frame of a bicycle is made of steel",100,OLMo-2-1124-13B
ctrl_bicycle_instruction_001,bicycle,control,instruction,Explain bicycles to a web developer.,I'm not sure I can explain bicycles to a web developer. I'm not sure I can explain bicycles to anyone. I'm not sure I can explain anything to anyone. I'm not sure I can explain anything to myself. I'm not sure I can explain anything to myself. I'm not sure I can explain anything to myself. I'm not sure I can explain anything to myself. I'm not sure I can explain anything to myself. I'm not sure I can explain anything,100,OLMo-2-1124-13B
ctrl_bicycle_evaluative_001,bicycle,control,evaluative,A bicycle without brakes is not safe because,it is not controllable. A bicycle with only front brakes is not safe because it is not controllable. A bicycle with only rear brakes is not safe because it is not controllable. A bicycle with only front and rear brakes is not safe because it is not controllable. A bicycle with only front and rear brakes is not safe because it is not controllable. A bicycle with only front and rear brakes is not safe because it is not controllable. A bicycle with only front and rear brakes,100,OLMo-2-1124-13B
ctrl_bicycle_scenario_001,bicycle,control,scenario,"A child is riding a bicycle on a busy street. Without a helmet, the child",is at risk of serious injury or death if he or she falls off the bike. The child is also at risk of serious injury or death if he or she is hit by a car. The child is at risk of serious injury or death if he or she falls off the bike and is hit by a car. The child is at risk of serious injury or death if he or she falls off the bike and is hit by a car. The child is at risk of serious injury or death if he,100,OLMo-2-1124-13B
