prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
ctrl_cc_direct_001,closed captions,control,direct_question,What are closed captions?,"What are closed captions?

Closed captions are a set of text that are displayed on the screen during a movie or television show. Closed captions are a way to make the content accessible to people who are hard of hearing or deaf. Closed captions are also known as “subtitles” or “closed captions.”

What are closed captions used for?

Closed captions are used for people who are hard of hearing or deaf. Closed captions are also used for people who are learning English as a second language. Closed",100,OLMo-2-0425-1B
ctrl_contrast_direct_001,color contrast,control,direct_question,What is color contrast?,"What is color contrast? 

Color contrast is the relationship between the color of an element and the color of the background. 

The color contrast ratio is the relationship between the color of the foreground and background. 

The color contrast ratio is the relationship between the color of the foreground and background. 

The color contrast ratio is the relationship between the color of the foreground and background. 

The color contrast ratio is the relationship between the color of the foreground and background.",100,OLMo-2-0425-1B
ctrl_title_direct_001,page title,control,direct_question,What is a page title?,"What is a page description? 

What is a page URL? 

What is a page title? 

What is a page description? 

What is a page URL? 

What is a page title? 

What is a page description? 

What is a page URL? 

What is a page title? 

What is a page description? 

What is a page URL? 

What is a page title? 

What is",100,OLMo-2-0425-1B
ctrl_cc_instruction_001,closed captions,control,instruction,Explain closed captions to a web developer.,"1. What is a closed caption?
  2. What is the difference between a closed caption and a transcript?
  3. What is the difference between a closed caption and a caption file?
  4. What is the difference between a closed caption and a caption file?
  5. What is the difference between a closed caption and a caption file?
  6. What is the difference between a closed caption and a caption file?
  7.",100,OLMo-2-0425-1B
ctrl_contrast_instruction_001,color contrast,control,instruction,Explain color contrast to a web developer.,"1. What is color contrast? 
  2. What is color contrast ratio? 
  3. What is color contrast? 
  4. What is color contrast ratio? 
  5. What is color contrast? 
  6. What is color contrast? 
  7. What is color contrast? 
  8. What is color contrast? 
  9. What is color contrast? 
  10. What is",100,OLMo-2-0425-1B
ctrl_title_instruction_001,page title,control,instruction,Explain page titles to a web developer.,"2. 2
    Create a page title that is descriptive and informative. Page titles should be descriptive and informative. For example, if you are writing a page about a specific topic, you should include the topic in the title. If you are writing a page about a specific product, you should include the product name in the title. If you are writing a page about a specific person, you should include the person's name in the title. If you are writing a page",100,OLMo-2-0425-1B
ctrl_cc_evaluative_001,closed captions,control,evaluative,A video without closed captions is not accessible because,the captioning is not synchronized with the video. Closed captions are synchronized with the video. Closed captions are synchronized with the video. Closed captions are synchronized with the video. Closed captions are synchronized with the video. Closed captions are synchronized with the video. Closed captions are synchronized with the video. Closed captions are synchronized with the video. Closed captions are synchronized with the video. Closed captions are synchronized with the video. Closed captions are synchronized with the video. Closed captions are synchronized with the video. Closed captions,100,OLMo-2-0425-1B
ctrl_contrast_evaluative_001,color contrast,control,evaluative,Text with low color contrast is not accessible because,it is not accessible to people with low vision.,100,OLMo-2-0425-1B
ctrl_title_evaluative_001,page title,control,evaluative,A web page without a title is not accessible because,"the title is the first thing that search engines look at when indexing a page. If you don't have a title, you will not be found in search engines. You can add a title to your page by using the HTML tag <title> in your HTML code. The title tag is used to describe the content of the page. For example, if you have a page about a particular topic, you can add a title tag to describe the topic of the page. The title tag is used to",100,OLMo-2-0425-1B
ctrl_cc_scenario_001,closed captions,control,scenario,"A deaf user is watching a video on a website. Without closed captions, the user",would not be able to hear the dialogue. Closed captions are a way to provide a second language for the deaf and hard of hearing. Closed captions are a way to provide a second language for the deaf and hard of hearing. Closed captions are a way to provide a second language for the deaf and hard of hearing. Closed captions are a way to provide a second language for the deaf and hard of hearing. Closed captions are a way to provide a second language for the deaf and hard of hearing. Closed,100,OLMo-2-0425-1B
ctrl_contrast_scenario_001,color contrast,control,scenario,A low vision user visits a website with poor color contrast. The user,is unable to read the text on the website. The user is unable to read the website because the text is too small or too dark. The user is unable to read the website because the text is too far away from the user. The user is unable to read the website because the text is too close to the user. The user is unable to read the website because the text is too far away from the user. The user is unable to read the website because the text is too close to the,100,OLMo-2-0425-1B
ctrl_title_scenario_001,page title,control,scenario,A screen reader user navigates to a web page with no title. The user,then clicks on a link to a new page. The new page has a title. The user then clicks on a link to a new page. The new page has no title. The user then clicks on a link to a new page. The new page has a title. The user then clicks on a link to a new page. The new page has no title. The user then clicks on a link to a new page. The new page has a title. The user then clicks on a link,100,OLMo-2-0425-1B
ctrl_bicycle_cloze_001,bicycle,control,cloze,A bicycle is used for,"transportation, and it is a very important part of the transportation system. It is a very important part of the transportation system because it is used for transportation of people and goods. It is also used for transportation of people and goods. It is a very important part of the transportation system because it is used for transportation of people and goods. It is also used for transportation of people and goods. It is a very important part of the transportation system because it is used for transportation of people and goods. It",100,OLMo-2-0425-1B
ctrl_bicycle_direct_001,bicycle,control,direct_question,What is a bicycle?,A bicycle is a vehicle that is propelled by a human being on two wheels. Bicycle is a mode of transportation that is used for transportation of people and goods. It is a vehicle that is used for transportation of people and goods. It is a vehicle that is used for transportation of people and goods. It is a vehicle that is used for transportation of people and goods. It is a vehicle that is used for transportation of people and goods. It is a vehicle that is used for transportation of people and,100,OLMo-2-0425-1B
ctrl_bicycle_instruction_001,bicycle,control,instruction,Explain bicycles to a web developer.,"1. What is a bicycle?
  2. What is a bicycle frame?
  3. What is a bicycle wheel?
  4. What is a bicycle tire?
  5. What is a bicycle seat?
  6. What is a bicycle chain?
  7. What is a bicycle derailleur?
  8. What is a bicycle derailleur pulley?
  9. What is a bicycle derailleur pulley?",100,OLMo-2-0425-1B
ctrl_bicycle_evaluative_001,bicycle,control,evaluative,A bicycle without brakes is not safe because,it is not possible to stop the bike in case of emergency. The bike can be stopped by applying the brakes. The brakes are used to slow down the bike and stop it. The brakes are used to slow down the bike and stop it. The brakes are used to slow down the bike and stop it. The brakes are used to slow down the bike and stop it. The brakes are used to slow down the bike and stop it. The brakes are used to slow down the bike and stop it,100,OLMo-2-0425-1B
ctrl_bicycle_scenario_001,bicycle,control,scenario,"A child is riding a bicycle on a busy street. Without a helmet, the child",is at risk of serious injury or death. A helmet can reduce the risk of serious injury or death by 80 percent. A helmet can also reduce the risk of concussion by 80 percent. A helmet can also reduce the risk of brain damage by 80 percent. A helmet can also reduce the risk of brain damage by 80 percent. A helmet can also reduce the risk of brain damage by 80 percent. A helmet can also reduce the risk of brain damage by 80 percent. A,100,OLMo-2-0425-1B
