prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
ctrl_cc_direct_001,closed captions,control,direct_question,What are closed captions?,"Closed captions are text that appear on the screen, usually at the bottom of the screen, that provide a written description of what is being said in a video. Closed captions are usually used by people who are deaf or hard of hearing, but they can also be used by people who are learning English as a second language, or who are watching a video in a noisy environment.

Closed captions are usually created by a human, but they can also be created by a computer. The computer can use",100,OLMo-2-1124-7B
ctrl_contrast_direct_001,color contrast,control,direct_question,What is color contrast?,"What is color contrast? 

Color contrast is the difference between the colors of two adjacent areas of a web page. 

Color contrast is important because it helps people with visual impairments, such as color blindness, to read your content. 

Color contrast is also important for people with cognitive impairments, such as dyslexia, because it helps them to read your content. 

Color contrast is also important for people with cognitive impairments, such as dyslexia,",100,OLMo-2-1124-7B
ctrl_title_direct_001,page title,control,direct_question,What is a page title?,"A page title is the name of the page that appears in the browser's address bar. It is also the name that appears in the search results. It is important to use keywords in your page title. Keywords should be used in the page title, but not too many. The page title should be short and descriptive. It should also be unique. The page title should be unique to the page. It should not be the same as the page title of another page. It should also be unique to",100,OLMo-2-1124-7B
ctrl_cc_instruction_001,closed captions,control,instruction,Explain closed captions to a web developer.,"Closed captions are text that appears on the screen when a video is played. They are used to provide information about the video, such as the name of the speaker, the date, and the location. Closed captions are also used to provide information about the video, such as the name of the speaker, the date, and the location. 

Closed captions are important for people who are deaf or hard of hearing. They can also be helpful for people who are watching the video on a mobile",100,OLMo-2-1124-7B
ctrl_contrast_instruction_001,color contrast,control,instruction,Explain color contrast to a web developer.,Color contrast is the difference between the colors of two elements on a web page. The contrast is measured by the difference between the brightness of the two colors. The contrast ratio is the ratio of the brightness of the two colors. The contrast ratio is calculated by dividing the brightness of the darker color by the brightness of the lighter color. The contrast ratio is expressed as a percentage. The contrast ratio of 4.5:1 is considered good. The contrast ratio of 3:1 is,100,OLMo-2-1124-7B
ctrl_title_instruction_001,page title,control,instruction,Explain page titles to a web developer.,"Page titles are the words that appear in the browser's address bar. They are also the words that appear in the search results. 

Page titles are important because they are the first thing that search engines and users see. They are also the first thing that users see when they click on a link. 

Page titles should be descriptive and include keywords. They should also be unique. 

Page titles should be between 55 and 60 characters long. 

Page titles should",100,OLMo-2-1124-7B
ctrl_cc_evaluative_001,closed captions,control,evaluative,A video without closed captions is not accessible because,"it is not possible to understand what is being said without the captions. The captions are also important for people who are deaf or hard of hearing. They can use the captions to understand what is being said in the video.

The captions are also important for people who are learning English as a second language. They can use the captions to learn new words and expressions.

The captions are also important for people who are watching the video on their mobile phone. They can use the captions to understand what is being said",100,OLMo-2-1124-7B
ctrl_contrast_evaluative_001,color contrast,control,evaluative,Text with low color contrast is not accessible because,"it is not readable. 

Color contrast is the difference between the colors of the text and the background. 

Color contrast is important for people with vision impairments, such as color blindness. 

Color contrast is also important for people with cognitive impairments, such as dyslexia. 

Color contrast is also important for people with cognitive impairments, such as dyslexia. 

Color contrast is also important for people with cognitive impairments, such as dyslexia.",100,OLMo-2-1124-7B
ctrl_title_evaluative_001,page title,control,evaluative,A web page without a title is not accessible because,"screen readers will not read the page title. The title is also used in search engine results, so it is important to include a title on your web page.

The title is also used in the URL. The title is used to create a link to the page. The title is also used in the address bar of the browser. The title is also used in the address bar of the browser. The title is also used in the address bar of the browser. The title is also used in the address",100,OLMo-2-1124-7B
ctrl_cc_scenario_001,closed captions,control,scenario,"A deaf user is watching a video on a website. Without closed captions, the user","cannot understand what is being said. Closed captions are a text version of the audio that is displayed on the screen. They are used to provide deaf and hard of hearing users with the same information as everyone else. Closed captions are also used to help people who are learning English as a second language, or who have a hearing impairment. Closed captions are also used to help people who are watching a video on a mobile device. Closed captions are also used to help people who are watching a video on a mobile",100,OLMo-2-1124-7B
ctrl_contrast_scenario_001,color contrast,control,scenario,A low vision user visits a website with poor color contrast. The user,"is unable to read the text on the page because the color contrast is too low. The user is unable to read the text on the page because the color contrast is too low.

Color contrast is the difference between the colors of two objects on a page. The contrast is measured by the difference in the brightness of the colors. The contrast is measured by the difference in the brightness of the colors. The contrast is measured by the difference in the brightness of the colors. The contrast is measured by the difference",100,OLMo-2-1124-7B
ctrl_title_scenario_001,page title,control,scenario,A screen reader user navigates to a web page with no title. The user,"can navigate to the page using the keyboard, but the screen reader will not read the title. The user can navigate to the page using the keyboard, but the screen reader will not read the title.

The title attribute is used to provide additional information about the current page. The title attribute is used to provide additional information about the current page. The title attribute is used to provide additional information about the current page. The title attribute is used to provide additional information about the current page. The title attribute is",100,OLMo-2-1124-7B
ctrl_bicycle_cloze_001,bicycle,control,cloze,A bicycle is used for,"transportation, and it is a very good way to get around. It is also a very good way to get exercise. It is a very good way to get exercise, and it is a very good way to get exercise. It is a very good way to get exercise, and it is a very good way to get exercise. It is a very good way to get exercise, and it is a very good way to get exercise. It is a very good way to get exercise, and it is",100,OLMo-2-1124-7B
ctrl_bicycle_direct_001,bicycle,control,direct_question,What is a bicycle?,"A bicycle is a vehicle with two wheels, a frame, and a saddle. It is propelled by the rider’s feet pushing against the pedals. The bicycle is a very popular mode of transportation in many countries. It is also a very popular mode of recreation. The bicycle is a very versatile mode of transportation. It can be used for short distances, long distances, and even for racing. The bicycle is also very popular for recreation. It can be used for leisurely rides, racing, and even",100,OLMo-2-1124-7B
ctrl_bicycle_instruction_001,bicycle,control,instruction,Explain bicycles to a web developer.,Explain bicycles to a web developer.  Explain bicycles to a web developer.  Explain bicycles to a web developer.  Explain bicycles to a web developer.  Explain bicycles to a web developer.  Explain bicycles to a web developer.  Explain bicycles to a web developer.  Explain bicycles to a web developer.  Explain bicycles to a web developer.  Explain bicycles to a web developer.,100,OLMo-2-1124-7B
ctrl_bicycle_evaluative_001,bicycle,control,evaluative,A bicycle without brakes is not safe because,"it is not controllable. The same is true of a bicycle with brakes that are not working. The brakes are there to help you control the bicycle, not to make it stop. If you are going to stop, you need to use the brakes to slow down and then use the ground to stop. If you are going to stop, you need to use the brakes to slow down and then use the ground to stop. If you are going to stop, you need to use the brakes to slow",100,OLMo-2-1124-7B
ctrl_bicycle_scenario_001,bicycle,control,scenario,"A child is riding a bicycle on a busy street. Without a helmet, the child","is at risk of serious injury or death. The child’s parents are concerned about the child’s safety and want to protect him or her. The parents are also concerned about the cost of a helmet. They are willing to pay $100 for a helmet, but they are not willing to pay $200 for a helmet. The parents are willing to pay $50 for a helmet, but they are not willing to pay $100 for a helmet. The parents are willing to pay $25 for a helmet",100,OLMo-2-1124-7B
