domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
accessibility,ctrl_contrast_instruction_001,color contrast,control,instruction,Explain color contrast to a web developer.,"The following code snippet shows how to use the color contrast feature of the web developer's browser to show the difference between the color of a web page and the color of a web page.

import java.io.File; import java.io.FileReader; import java.io.FileWriter; import java.io.FileWriter.Reader; import java.io.FileWriter.Reader.Reader.Reader.Reader.Reader.Reader.Reader.Reader.Reader.",100,gpt2
accessibility,ctrl_title_instruction_001,page title,control,instruction,Explain page titles to a web developer.,"Use the following code to create a page title:

<!-- <div class=""title""> <h1>Hello World</h1> <p>Hello World</p> </div>

The code above will create a page title that looks like this:

<!-- <div class=""title""> <h1>Hello World</h1> <p>Hello World</p> </div>

The code above will create a page title that",100,gpt2
accessibility,ctrl_cc_evaluative_001,closed captions,control,evaluative,A video without closed captions is not accessible because,"it violates the DMCA. If you spot a mistake, please let us know.

To post a video, submit the following form:

Title: Video without closed captions

Body: The video will start in 8 Cancel Play now

Favorites: 1

Comments: 0

Views: 1,836

Added: 1 day ago

Tags: video, video, video, video, video, video, video, video, video,",100,gpt2
accessibility,ctrl_contrast_evaluative_001,color contrast,control,evaluative,Text with low color contrast is not accessible because,"of the low contrast.

Text with high contrast is not accessible because of the high contrast.

Text with low contrast is not accessible because of the low contrast.

Text with high contrast is not accessible because of the high contrast.

Text with low contrast is not accessible because of the low contrast.

Text with high contrast is not accessible because of the high contrast.

Text with low contrast is not accessible because of the high contrast.

Text with low",100,gpt2
accessibility,ctrl_title_evaluative_001,page title,control,evaluative,A web page without a title is not accessible because,"it is not a valid URL.

The following is a list of URLs that are not valid for a web page.

The following is a list of URLs that are not valid for a web page.

The following is a list of URLs that are not valid for a web page.

The following is a list of URLs that are not valid for a web page.

The following is a list of URLs that are not valid for a web page.

The",100,gpt2
accessibility,ctrl_cc_scenario_001,closed captions,control,scenario,"A deaf user is watching a video on a website. Without closed captions, the user","is unable to hear the video.

The user is unable to hear the video because the video is not being watched.

The user is unable to hear the video because the video is not being watched.

The user is unable to hear the video because the video is not being watched.

The user is unable to hear the video because the video is not being watched.

The user is unable to hear the video because the video is not being watched.

The",100,gpt2
accessibility,ctrl_contrast_scenario_001,color contrast,control,scenario,A low vision user visits a website with poor color contrast. The user,"is likely to be using a mobile device.

A low vision user visits a website with poor color contrast. The user is likely to be using a mobile device.

A low vision user visits a website with poor color contrast. The user is likely to be using a mobile device.

A low vision user visits a website with poor color contrast. The user is likely to be using a mobile device.

A low vision user visits a website with poor color contrast. The user",100,gpt2
accessibility,ctrl_title_scenario_001,page title,control,scenario,A screen reader user navigates to a web page with no title. The user,"then navigates to the page with no title.

The user navigates to a web page with no title. The user then navigates to the page with no title.

The user navigates to a web page with no title. The user navigates to a web page with no title.

The user navigates to a web page with no title. The user navigates to a web page with no title.

The user navigates to a web page with no",100,gpt2
accessibility,ctrl_bicycle_cloze_001,bicycle,control,cloze,A bicycle is used for,"the transportation of passengers and goods. The bicycle is used for the transportation of passengers and goods.

A bicycle is used for the transportation of passengers and goods.

A bicycle is used for the transportation of passengers and goods.

A bicycle is used for the transportation of passengers and goods.

A bicycle is used for the transportation of passengers and goods.

A bicycle is used for the transportation of passengers and goods.

A bicycle is used for the transportation of passengers",100,gpt2
accessibility,ctrl_bicycle_direct_001,bicycle,control,direct_question,What is a bicycle?,"A bicycle is a bicycle that is used to travel on a bicycle path. It is a bicycle that is used to travel on a bicycle path.

What is a bicycle's name?

A bicycle's name is a descriptive name for a bicycle.

What is a bicycle's name's meaning?

A bicycle's name is a descriptive name for a bicycle.

What is a bicycle's name's meaning?

A bicycle's name is a descriptive name",100,gpt2
accessibility,ctrl_bicycle_instruction_001,bicycle,control,instruction,Explain bicycles to a web developer.,"The idea is simple: if you want to build a web app, you need to know how to build it.

The problem is that there are so many different ways to build a web app.

The first is to build a web app from scratch.

The second is to build a web app from scratch.

The third is to build a web app from scratch.

The fourth is to build a web app from scratch.

The fifth is",100,gpt2
accessibility,ctrl_bicycle_evaluative_001,bicycle,control,evaluative,A bicycle without brakes is not safe because,"it is not designed to be ridden safely.

The bicycle is designed to be ridden safely.

The bicycle is designed to be ridden safely.

The bicycle is designed to be ridden safely.

The bicycle is designed to be ridden safely.

The bicycle is designed to be ridden safely.

The bicycle is designed to be ridden safely.

The bicycle is designed to be ridden safely.

The bicycle is designed to be ridden safely.

The",100,gpt2
accessibility,ctrl_bicycle_scenario_001,bicycle,control,scenario,"A child is riding a bicycle on a busy street. Without a helmet, the child","is unable to see the bike.

The child is riding on a bicycle on a busy street. Without a helmet, the child is unable to see the bike.

The child is riding on a bicycle on a busy street. Without a helmet, the child is unable to see the bike.

The child is riding on a bicycle on a busy street. Without a helmet, the child is unable to see the bike.

The child is riding on a bicycle on a busy",100,gpt2
