domain,prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
accessibility,ctrl_title_direct_001,page title,control,direct_question,What is a page title?,"A page title is the text that appears in the browser's title bar. It is the first thing that a user sees when they open a web page.

The page title is usually the same as the page's URL. For example, if the page is http://www.example.com/index.html, the page title is ""Index"".

The page title is usually the same as the page's URL. For example, if the page is http://www.",100,pythia-2.8b
accessibility,ctrl_cc_instruction_001,closed captions,control,instruction,Explain closed captions to a web developer.,"I'm working on a project that requires a lot of closed captions. I've been told that I need to explain to the web developer how to use them. I've been told that I need to explain to the web developer how to use them.

I've been told that I need to explain to the web developer how to use them.

I've been told that I need to explain to the web developer how to use them.

I've been told that",100,pythia-2.8b
accessibility,ctrl_contrast_instruction_001,color contrast,control,instruction,Explain color contrast to a web developer.,"I'm a web developer and I'm trying to explain color contrast to a web developer. I've been trying to explain it to him for a while now and I'm not sure if I'm doing it right.

I'm trying to explain color contrast to a web developer. I've been trying to explain it to him for a while now and I'm not sure if I'm doing it right.

I'm trying to explain color contrast to a web developer. I've",100,pythia-2.8b
accessibility,ctrl_title_instruction_001,page title,control,instruction,Explain page titles to a web developer.,"I'm a web developer and I'm trying to explain to a client why their site has a page title of ""Home"" and not ""About Us"". I've been told that the page title is the title of the page, but I don't understand why the page title is not the title of the page.

I've been told that the page title is the title of the page, but I don't understand why the page title is not the title of the page.",100,pythia-2.8b
accessibility,ctrl_cc_evaluative_001,closed captions,control,evaluative,A video without closed captions is not accessible because,"the video is not in English.

Please contact us if you need a video in a different language.

A video with closed captions is not accessible because the video is not in English.

Please contact us if you need a video in a different language.

A video without closed captions is not accessible because the video is not in English.

Please contact us if you need a video in a different language.

A video without closed captions is not",100,pythia-2.8b
accessibility,ctrl_contrast_evaluative_001,color contrast,control,evaluative,Text with low color contrast is not accessible because,"it is not in the same color range as the background.

Text with high color contrast is not accessible because it is not in the same color range as the background.

Text with low color contrast is not accessible because it is not in the same color range as the background.

Text with high color contrast is not accessible because it is not in the same color range as the background.

Text with low color contrast is not accessible because it is not in the same color range",100,pythia-2.8b
accessibility,ctrl_title_evaluative_001,page title,control,evaluative,A web page without a title is not accessible because,"the user cannot determine what the page is about.

A web page without a title is not accessible because the user cannot determine what the page is about.

A web page without a title is not accessible because the user cannot determine what the page is about.

A web page without a title is not accessible because the user cannot determine what the page is about.

A web page without a title is not accessible because the user cannot determine what the page is about.",100,pythia-2.8b
accessibility,ctrl_cc_scenario_001,closed captions,control,scenario,"A deaf user is watching a video on a website. Without closed captions, the user",cannot understand the video. The user can use a screen reader to read the video. The screen reader reads the video by using the audio of the video. The screen reader can also read the video by using the text of the video. The screen reader can also read the video by using the text of the video and the audio of the video. The screen reader can also read the video by using the text of the video and the audio of the video and the video's metadata. The screen reader can,100,pythia-2.8b
accessibility,ctrl_contrast_scenario_001,color contrast,control,scenario,A low vision user visits a website with poor color contrast. The user,"is able to see the text on the website, but is unable to read the text. The user is able to see the background of the website, but is unable to read the background. The user is able to see the background of the website, but is unable to read the background. The user is able to see the background of the website, but is unable to read the background. The user is able to see the background of the website, but is unable to read the background. The user",100,pythia-2.8b
accessibility,ctrl_title_scenario_001,page title,control,scenario,A screen reader user navigates to a web page with no title. The user,"is then presented with a title bar and a list of links. The user then selects a link and is presented with a page with no title. The user then navigates to a web page with a title.

A screen reader user navigates to a web page with no title. The user is then presented with a title bar and a list of links. The user then selects a link and is presented with a page with no title. The user then navigates to a web page with a",100,pythia-2.8b
accessibility,ctrl_bicycle_cloze_001,bicycle,control,cloze,A bicycle is used for,"transportation, recreation, and sport. The bicycle is a vehicle that is powered by a rider's muscular force. The bicycle is a vehicle that is powered by a rider's muscular force. The bicycle is a vehicle that is powered by a rider's muscular force. The bicycle is a vehicle that is powered by a rider's muscular force. The bicycle is a vehicle that is powered by a rider's muscular force. The bicycle is a vehicle that is powered by a rider's muscular force. The bicycle is",100,pythia-2.8b
accessibility,ctrl_bicycle_direct_001,bicycle,control,direct_question,What is a bicycle?,"A bicycle is a vehicle that uses a wheel to move. It is a type of vehicle that is powered by the movement of the rider's legs. Bicycles are used for transportation, recreation, and sport.

Bicycles are powered by the rider's legs. The rider pedals the bicycle with one or both feet. The rider's feet are connected to the bicycle by a pedal assembly. The rider's legs are connected to the bicycle by a chain or a deraille",100,pythia-2.8b
accessibility,ctrl_bicycle_instruction_001,bicycle,control,instruction,Explain bicycles to a web developer.,I’m a web developer and I’m looking to buy a bicycle. I’ve been looking at the different models and I’m not sure which one to get. I’m not sure if I should get a road bike or a mountain bike. I’m not sure if I should get a road bike or a hybrid. I’m not sure if I should get a road bike or a hybrid. I’m not sure if I should get a road bike or,100,pythia-2.8b
accessibility,ctrl_bicycle_evaluative_001,bicycle,control,evaluative,A bicycle without brakes is not safe because,"it is not designed to stop.

A bicycle without brakes is not safe because it is not designed to stop.

A bicycle without brakes is not safe because it is not designed to stop.

A bicycle without brakes is not safe because it is not designed to stop.

A bicycle without brakes is not safe because it is not designed to stop.

A bicycle without brakes is not safe because it is not designed to stop.

A bicycle without brakes is not",100,pythia-2.8b
accessibility,ctrl_bicycle_scenario_001,bicycle,control,scenario,"A child is riding a bicycle on a busy street. Without a helmet, the child","is at risk of serious injury.

The child is wearing a helmet, but the helmet is not properly fitted.

The child is wearing a helmet that is too small.

The child is wearing a helmet that is too large.

The child is wearing a helmet that is too loose.

The child is wearing a helmet that is too tight.

The child is wearing a helmet that is too loose.

The child is wearing a helmet that is too",100,pythia-2.8b
