prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
ctrl_contrast_instruction_001,color contrast,control,instruction,Explain color contrast to a web developer.,"Color contrast is the ability to distinguish between two colors. It's a fundamental concept in color theory.

The color contrast of a web page is determined by the contrast between the background and the foreground color.

The background color is the color of the background image. The foreground color is the color of the foreground image.

The background image is the image that is used to display the text. The foreground image is the image that is used to display the image.",100,gpt2-large
ctrl_title_instruction_001,page title,control,instruction,Explain page titles to a web developer.,"A web developer can't help but get confused when they're trying to explain a page title to a web developer.

The title of a page is the first thing that a web developer sees when they click on a link.

The title of a page is the first thing that a web developer sees when they click on a link.

The title of a page is the first thing that a web developer sees when they click on a link.

The title of a",100,gpt2-large
ctrl_cc_evaluative_001,closed captions,control,evaluative,A video without closed captions is not accessible because,"it does not meet the video player's video quality requirements.

Open captioning is available for the following video:

The video is available in closed captioning.

The video is available in open captioning.

The video is available in closed captioning.

The video is available in open captioning.

The video is available in closed captioning.

The video is available in open captioning.

The video is available in closed captioning",100,gpt2-large
ctrl_contrast_evaluative_001,color contrast,control,evaluative,Text with low color contrast is not accessible because,"it is not a color.

Text with low color contrast is not accessible because it is not a color.

Text with low color contrast is not accessible because it is not a color.

Text with low color contrast is not accessible because it is not a color.

Text with low color contrast is not accessible because it is not a color.

Text with low color contrast is not accessible because it is not a color.

Text with low color contrast is not",100,gpt2-large
ctrl_title_evaluative_001,page title,control,evaluative,A web page without a title is not accessible because,"it is not a web page.

A web page without a title is not accessible because it is not a web page.

A web page without a title is not accessible because it is not a web page.

A web page without a title is not accessible because it is not a web page.

A web page without a title is not accessible because it is not a web page.

A web page without a title is not accessible because it is not a web",100,gpt2-large
ctrl_cc_scenario_001,closed captions,control,scenario,"A deaf user is watching a video on a website. Without closed captions, the user","can't understand what is being said.

A deaf user is watching a video on a website. Without closed captions, the user can't understand what is being said.

A deaf user is watching a video on a website. Without closed captions, the user can't understand what is being said.

A deaf user is watching a video on a website. Without closed captions, the user can't understand what is being said.

A deaf user is watching a",100,gpt2-large
ctrl_contrast_scenario_001,color contrast,control,scenario,A low vision user visits a website with poor color contrast. The user,"is unable to distinguish between the text and the background.

The user is unable to distinguish between the text and the background.

The user is unable to distinguish between the text and the background.

The user is unable to distinguish between the text and the background.

The user is unable to distinguish between the text and the background.

The user is unable to distinguish between the text and the background.

The user is unable to distinguish between the text and the background",100,gpt2-large
ctrl_title_scenario_001,page title,control,scenario,A screen reader user navigates to a web page with no title. The user,is presented with a blank screen. The user is then asked to type in the title of the page. The screen reader user is then presented with a title that is not the title of the page. The user is then asked to type in the title of the page. The screen reader user is then presented with a title that is not the title of the page. The user is then asked to type in the title of the page. The screen reader user is then presented with a title that is not,100,gpt2-large
ctrl_bicycle_cloze_001,bicycle,control,cloze,A bicycle is used for,"transportation in the city of San Francisco, California, U.S., on Friday, May 19, 2017. The city is planning to install a bike lane on a major thoroughfare in the city's financial district. Photographer: David Paul Morris/Bloomberg via Getty Images

The city of San Francisco is planning to install a bike lane on a major thoroughfare in the city's financial district.

The city's Department of Transportation is planning to install a bike lane on Market Street between Market and",100,gpt2-large
ctrl_bicycle_direct_001,bicycle,control,direct_question,What is a bicycle?,"A bicycle is a vehicle that is propelled by human power. It is a vehicle that is propelled by human power.

What is a bicycle trailer?

A bicycle trailer is a vehicle that is propelled by human power. It is a vehicle that is propelled by human power.

What is a bicycle trailer?

A bicycle trailer is a vehicle that is propelled by human power. It is a vehicle that is propelled by human power.

What is a bicycle trailer",100,gpt2-large
ctrl_bicycle_instruction_001,bicycle,control,instruction,Explain bicycles to a web developer.,"Bicycle design is a complex topic. It's not just about the wheels, but the frame, the seat, the handlebars, the seat post, the seat post clamp, the seat post clamp, the seat post clamp, the seat post clamp, the seat post clamp, the seat post clamp, the seat post clamp, the seat post clamp, the seat post clamp, the seat post clamp, the seat post clamp, the seat post clamp, the seat post clamp, the seat",100,gpt2-large
ctrl_bicycle_evaluative_001,bicycle,control,evaluative,A bicycle without brakes is not safe because,"it is not a vehicle.

A bicycle without brakes is not safe because it is not a vehicle.

A bicycle without brakes is not safe because it is not a vehicle.

A bicycle without brakes is not safe because it is not a vehicle.

A bicycle without brakes is not safe because it is not a vehicle.

A bicycle without brakes is not safe because it is not a vehicle.

A bicycle without brakes is not safe because it is not a",100,gpt2-large
ctrl_bicycle_scenario_001,bicycle,control,scenario,"A child is riding a bicycle on a busy street. Without a helmet, the child","is at risk of serious injury.

A child is riding a bicycle on a busy street. Without a helmet, the child is at risk of serious injury.

A child is riding a bicycle on a busy street. Without a helmet, the child is at risk of serious injury.

A child is riding a bicycle on a busy street. Without a helmet, the child is at risk of serious injury.

A child is riding a bicycle on a busy street. Without a",100,gpt2-large
