prompt_id,concept,prompt_type,template_type,prompt,output,max_tokens,model
ctrl_cc_instruction_001,closed captions,control,instruction,Explain closed captions to a web developer.,"Explanations are not always necessary, but they can be helpful in certain situations. For example, if you are explaining a complex concept, you may want to include a brief explanation of the concept in the caption. If you are explaining a simple concept, you may want to include a brief explanation of the concept in the caption. If you are explaining a complex concept, you may want to include a brief explanation of the concept in the caption. If you are explaining a simple concept, you may want",100,OLMo-2-0425-1B
ctrl_contrast_instruction_001,color contrast,control,instruction,Explain color contrast to a web developer.,Explanations are usually in the form of a table with a row for each color and a column for each element. The table should be in a table cell with a background color that contrasts with the text color. The table should be in a table cell with a background color that contrasts with the text color. The table should be in a table cell with a background color that contrasts with the text color. The table should be in a table cell with a background color that contrasts with the text color.,100,OLMo-2-0425-1B
ctrl_title_instruction_001,page title,control,instruction,Explain page titles to a web developer.,"Explanations should be in the form of a question, and should be written in the first person. For example, ""What is a web developer?"" is a better explanation than ""This is a better explanation than 'What is a web developer?'"".
Input: What is a web developer?
Output: What is a web developer?",100,OLMo-2-0425-1B
ctrl_cc_evaluative_001,closed captions,control,evaluative,A video without closed captions is not accessible because,it is not accessible to people who are deaf or hard of hearing. The video is not accessible to people who are blind or visually impaired. The video is not accessible to people who have a speech disability. The video is not accessible to people who have a cognitive disability. The video is not accessible to people who have a learning disability. The video is not accessible to people who have a physical disability. The video is not accessible to people who have a hearing disability. The video is not accessible to people,100,OLMo-2-0425-1B
ctrl_contrast_evaluative_001,color contrast,control,evaluative,Text with low color contrast is not accessible because,"it is not readable. The text is not readable because it is not visible. The text is not visible because it is not accessible. The text is not accessible because it is not readable.

The text is not accessible because it is not readable.

The text is not accessible because it is not readable.

The text is not accessible because it is not readable.

The text is not accessible because it is not readable.

The text is not accessible because it is not readable.

The text is not accessible because it",100,OLMo-2-0425-1B
ctrl_title_evaluative_001,page title,control,evaluative,A web page without a title is not accessible because,it is not discoverable. The title is the first thing that a user sees when they open a web page. It is also the first thing that search engines see when they crawl a web page. The title is the most important part of a web page because it is the first thing that a user sees when they open a web page. The title is also the first thing that search engines see when they crawl a web page. The title is the most important part of a web page because it is,100,OLMo-2-0425-1B
ctrl_cc_scenario_001,closed captions,control,scenario,"A deaf user is watching a video on a website. Without closed captions, the user",will not be able to understand the video. The user will not be able to understand the video if the video is in a foreign language. The user will not be able to understand the video if the video is in a different format. The user will not be able to understand the video if the video is in a different language. The user will not be able to understand the video if the video is in a different format. The user will not be able to understand the video if the video is in,100,OLMo-2-0425-1B
ctrl_contrast_scenario_001,color contrast,control,scenario,A low vision user visits a website with poor color contrast. The user,is unable to read the text on the website. The user is unable to read the text on the website because the text is too small. The user is unable to read the text on the website because the text is too small. The user is unable to read the text on the website because the text is too small. The user is unable to read the text on the website because the text is too small. The user is unable to read the text on the website because the text is too small.,100,OLMo-2-0425-1B
ctrl_title_scenario_001,page title,control,scenario,A screen reader user navigates to a web page with no title. The user,is presented with a list of links. The user selects a link and the screen reader reads the link text. The user selects a link and the screen reader reads the link text. The user selects a link and the screen reader reads the link text. The user selects a link and the screen reader reads the link text. The user selects a link and the screen reader reads the link text. The user selects a link and the screen reader reads the link text. The user selects a link and the screen,100,OLMo-2-0425-1B
ctrl_bicycle_cloze_001,bicycle,control,cloze,A bicycle is used for,"transportation, and a car is used for transportation. The bicycle is faster than the car, but the car is more comfortable. The car is more expensive than the bicycle. The bicycle is cheaper than the car. The bicycle is used for transportation, and the car is used for transportation. The bicycle is faster than the car, but the car is more comfortable. The car is more expensive than the bicycle. The bicycle is used for transportation, and the car is used for transportation. The bicycle is faster",100,OLMo-2-0425-1B
ctrl_bicycle_direct_001,bicycle,control,direct_question,What is a bicycle?,A bicycle is a machine that allows you to move from one place to another. It is a machine that allows you to move from one place to another. It is a machine that allows you to move from one place to another. It is a machine that allows you to move from one place to another. It is a machine that allows you to move from one place to another. It is a machine that allows you to move from one place to another. It is a machine that allows you to move,100,OLMo-2-0425-1B
ctrl_bicycle_instruction_001,bicycle,control,instruction,Explain bicycles to a web developer.,Explanations are not limited to the following: 1. What is a bicycle? 2. What is a bicycle frame? 3. What is a bicycle wheel? 4. What is a bicycle tire? 5. What is a bicycle brake? 6. What is a bicycle chain? 7. What is a bicycle pedal? 8. What is a bicycle seat? 9. What is a bicycle handlebar? 10. What is a bicycle brake?,100,OLMo-2-0425-1B
ctrl_bicycle_evaluative_001,bicycle,control,evaluative,A bicycle without brakes is not safe because,"it is not possible to stop quickly. The same is true for a car without brakes. Brakes are important for safety. Brakes are used to slow down or stop a car, a truck, a bus, or a bicycle. Brakes are important for safety. Brakes are used to slow down or stop a car, a truck, a bus, or a bicycle. Brakes are important for safety. Brakes are important for safety. Brakes are important for safety. Brakes are",100,OLMo-2-0425-1B
ctrl_bicycle_scenario_001,bicycle,control,scenario,"A child is riding a bicycle on a busy street. Without a helmet, the child",is hit by a car and killed. The child’s parents sue the driver and win a large settlement. The settlement is used to pay for the child’s medical bills and to provide for the child’s parents. The parents use the money to pay for their own medical bills and to provide for their own retirement. The parents use the money to pay for their own retirement. The parents use the money to pay for their own retirement. The parents use the money to pay for their own retirement. The parents,100,OLMo-2-0425-1B
